sim,true_beta,n,model,p,n_f,true_beta_f
426,0.5,50,model10,0.026379504786499145,50,beta = 0.5
427,0.5,50,model1,1.3162735494084863e-5,50,beta = 0.5
427,0.5,50,model2,2.7102063325869853e-4,50,beta = 0.5
427,0.5,50,model3,4.296833773717826e-6,50,beta = 0.5
427,0.5,50,model4,1.2377892631742587e-4,50,beta = 0.5
427,0.5,50,model5,2.2165478278410692e-6,50,beta = 0.5
427,0.5,50,model6,1.058758359861198e-4,50,beta = 0.5
427,0.5,50,model7,5.947955926485461e-5,50,beta = 0.5
427,0.5,50,model8,0.0012476602586624652,50,beta = 0.5
427,0.5,50,model9,0.03924086969620785,50,beta = 0.5
427,0.5,50,model10,8.655470684952388e-6,50,beta = 0.5
428,0.5,50,model1,0.14065921260349165,50,beta = 0.5
428,0.5,50,model2,0.22255808640704333,50,beta = 0.5
428,0.5,50,model3,1.9187829428959644e-4,50,beta = 0.5
428,0.5,50,model4,0.0012006625804793951,50,beta = 0.5
428,0.5,50,model5,0.012406278722880762,50,beta = 0.5
428,0.5,50,model6,0.016466616751980485,50,beta = 0.5
428,0.5,50,model7,0.08397153751665862,50,beta = 0.5
428,0.5,50,model8,0.004862707506521548,50,beta = 0.5
428,0.5,50,model9,0.19703235776541286,50,beta = 0.5
428,0.5,50,model10,8.025198333616711e-4,50,beta = 0.5
429,0.5,50,model1,9.639548773505113e-5,50,beta = 0.5
429,0.5,50,model2,1.1877741676968565e-4,50,beta = 0.5
429,0.5,50,model3,0.00968906526560536,50,beta = 0.5
429,0.5,50,model4,0.0012238092037698827,50,beta = 0.5
429,0.5,50,model5,0.03247468232631808,50,beta = 0.5
429,0.5,50,model6,0.005711036660350832,50,beta = 0.5
429,0.5,50,model7,0.13973931651737717,50,beta = 0.5
429,0.5,50,model8,3.2832136359653346e-5,50,beta = 0.5
429,0.5,50,model9,1.126572960250856e-5,50,beta = 0.5
429,0.5,50,model10,1.4244600790414767e-4,50,beta = 0.5
430,0.5,50,model1,2.9414038335301286e-7,50,beta = 0.5
430,0.5,50,model2,2.4238724214962885e-4,50,beta = 0.5
430,0.5,50,model3,0.0011079305142220354,50,beta = 0.5
430,0.5,50,model4,1.430255043672111e-4,50,beta = 0.5
430,0.5,50,model5,2.295206865500537e-4,50,beta = 0.5
430,0.5,50,model6,2.0239272218091554e-4,50,beta = 0.5
430,0.5,50,model7,0.0030523651635132342,50,beta = 0.5
430,0.5,50,model8,7.991627571359878e-4,50,beta = 0.5
430,0.5,50,model9,0.001970343051442408,50,beta = 0.5
430,0.5,50,model10,0.028449819541605567,50,beta = 0.5
431,0.5,50,model1,2.660243609056458e-5,50,beta = 0.5
431,0.5,50,model2,0.03894346274748898,50,beta = 0.5
431,0.5,50,model3,6.090058340157026e-4,50,beta = 0.5
431,0.5,50,model4,0.00017014165472076064,50,beta = 0.5
431,0.5,50,model5,9.288016453031505e-6,50,beta = 0.5
431,0.5,50,model6,0.003894012063153623,50,beta = 0.5
431,0.5,50,model7,7.130919626319345e-4,50,beta = 0.5
431,0.5,50,model8,4.3613307517104745e-4,50,beta = 0.5
431,0.5,50,model9,0.004007241913464171,50,beta = 0.5
431,0.5,50,model10,0.0010062237579626621,50,beta = 0.5
432,0.5,50,model1,0.02428258882490105,50,beta = 0.5
432,0.5,50,model2,9.527403086200577e-4,50,beta = 0.5
432,0.5,50,model3,0.003489327974117497,50,beta = 0.5
432,0.5,50,model4,6.283043708929533e-5,50,beta = 0.5
432,0.5,50,model5,7.518831494245597e-5,50,beta = 0.5
432,0.5,50,model6,3.9773069337725835e-5,50,beta = 0.5
432,0.5,50,model7,0.0038988012846433626,50,beta = 0.5
432,0.5,50,model8,4.383499564834273e-10,50,beta = 0.5
432,0.5,50,model9,0.011034496399786483,50,beta = 0.5
432,0.5,50,model10,0.00027705872658694215,50,beta = 0.5
433,0.5,50,model1,2.257966612156842e-6,50,beta = 0.5
433,0.5,50,model2,0.0042219355556639485,50,beta = 0.5
433,0.5,50,model3,0.0021924452747637555,50,beta = 0.5
433,0.5,50,model4,0.0014465044816451306,50,beta = 0.5
433,0.5,50,model5,0.0014893436311595005,50,beta = 0.5
433,0.5,50,model6,0.007980852874647849,50,beta = 0.5
433,0.5,50,model7,9.750172682547485e-4,50,beta = 0.5
433,0.5,50,model8,5.7110090234980885e-5,50,beta = 0.5
433,0.5,50,model9,0.006677294566187227,50,beta = 0.5
433,0.5,50,model10,8.388723622171506e-5,50,beta = 0.5
434,0.5,50,model1,7.665029159494718e-5,50,beta = 0.5
434,0.5,50,model2,0.0014128791488437422,50,beta = 0.5
434,0.5,50,model3,0.0019403498222231347,50,beta = 0.5
434,0.5,50,model4,0.001992459112839601,50,beta = 0.5
434,0.5,50,model5,2.005528261830314e-4,50,beta = 0.5
434,0.5,50,model6,0.011103084063988227,50,beta = 0.5
434,0.5,50,model7,0.0010135560980731701,50,beta = 0.5
434,0.5,50,model8,0.003776676247063132,50,beta = 0.5
434,0.5,50,model9,0.040659626728572665,50,beta = 0.5
434,0.5,50,model10,0.023789290442156653,50,beta = 0.5
435,0.5,50,model1,0.0010309364709091228,50,beta = 0.5
435,0.5,50,model2,0.015339593951218821,50,beta = 0.5
435,0.5,50,model3,1.3738516012191448e-6,50,beta = 0.5
435,0.5,50,model4,1.0452574548929605e-4,50,beta = 0.5
435,0.5,50,model5,4.0342640890995995e-4,50,beta = 0.5
435,0.5,50,model6,0.0019352433428225847,50,beta = 0.5
435,0.5,50,model7,1.2197867400452499e-5,50,beta = 0.5
435,0.5,50,model8,9.798438605680934e-6,50,beta = 0.5
435,0.5,50,model9,0.0037807447800025052,50,beta = 0.5
435,0.5,50,model10,0.0012245964712841071,50,beta = 0.5
436,0.5,50,model1,0.021875230230209295,50,beta = 0.5
436,0.5,50,model2,2.9265345207439042e-5,50,beta = 0.5
436,0.5,50,model3,0.7415203499805969,50,beta = 0.5
436,0.5,50,model4,1.2872623894418983e-6,50,beta = 0.5
436,0.5,50,model5,0.005354518407418385,50,beta = 0.5
436,0.5,50,model6,0.011092384246110948,50,beta = 0.5
436,0.5,50,model7,4.233002902723998e-5,50,beta = 0.5
436,0.5,50,model8,0.011507922318221446,50,beta = 0.5
436,0.5,50,model9,1.5799786496612477e-4,50,beta = 0.5
436,0.5,50,model10,8.904626965821509e-4,50,beta = 0.5
437,0.5,50,model1,0.0016366368295759907,50,beta = 0.5
437,0.5,50,model2,1.0773285827050712e-9,50,beta = 0.5
437,0.5,50,model3,4.217999427418432e-4,50,beta = 0.5
437,0.5,50,model4,0.3587568862140843,50,beta = 0.5
437,0.5,50,model5,0.018858853108893698,50,beta = 0.5
437,0.5,50,model6,0.0064038118331463745,50,beta = 0.5
437,0.5,50,model7,0.02526545364653728,50,beta = 0.5
437,0.5,50,model8,7.248710574063514e-7,50,beta = 0.5
437,0.5,50,model9,0.002726275117197718,50,beta = 0.5
437,0.5,50,model10,0.09505083514737526,50,beta = 0.5
438,0.5,50,model1,4.4012960368761995e-4,50,beta = 0.5
438,0.5,50,model2,1.3177165779450339e-5,50,beta = 0.5
438,0.5,50,model3,3.6653307794596727e-6,50,beta = 0.5
438,0.5,50,model4,9.552843624272314e-4,50,beta = 0.5
438,0.5,50,model5,1.4406175283773997e-4,50,beta = 0.5
438,0.5,50,model6,0.022220280495238824,50,beta = 0.5
438,0.5,50,model7,9.057639532066603e-6,50,beta = 0.5
438,0.5,50,model8,0.008405181683242542,50,beta = 0.5
438,0.5,50,model9,0.10469185557885648,50,beta = 0.5
438,0.5,50,model10,0.0020144211917974275,50,beta = 0.5
439,0.5,50,model1,0.00132295047962974,50,beta = 0.5
439,0.5,50,model2,0.010129580863892507,50,beta = 0.5
439,0.5,50,model3,1.0436910221096917e-4,50,beta = 0.5
439,0.5,50,model4,0.02536732951128061,50,beta = 0.5
439,0.5,50,model5,0.4659394963198743,50,beta = 0.5
439,0.5,50,model6,4.3755870350193786e-4,50,beta = 0.5
439,0.5,50,model7,0.1350632855075574,50,beta = 0.5
439,0.5,50,model8,0.0036811420046986,50,beta = 0.5
439,0.5,50,model9,0.0017914506366756892,50,beta = 0.5
439,0.5,50,model10,8.504105398469202e-5,50,beta = 0.5
440,0.5,50,model1,0.0048253717498895395,50,beta = 0.5
440,0.5,50,model2,1.9648748380159234e-7,50,beta = 0.5
440,0.5,50,model3,0.004925885386494485,50,beta = 0.5
440,0.5,50,model4,6.3469875545319925e-6,50,beta = 0.5
440,0.5,50,model5,3.2895676041914913e-4,50,beta = 0.5
440,0.5,50,model6,0.05146222060411495,50,beta = 0.5
440,0.5,50,model7,0.010773222762813806,50,beta = 0.5
440,0.5,50,model8,0.008161309756119069,50,beta = 0.5
440,0.5,50,model9,0.0028106101874647333,50,beta = 0.5
440,0.5,50,model10,2.188920349929643e-4,50,beta = 0.5
441,0.5,50,model1,0.0060125208560762675,50,beta = 0.5
441,0.5,50,model2,3.422164026306402e-4,50,beta = 0.5
441,0.5,50,model3,7.732808355717579e-4,50,beta = 0.5
441,0.5,50,model4,3.8339650856079063e-4,50,beta = 0.5
441,0.5,50,model5,1.3243299802043688e-5,50,beta = 0.5
441,0.5,50,model6,5.955509888684249e-4,50,beta = 0.5
441,0.5,50,model7,6.33504195438536e-4,50,beta = 0.5
441,0.5,50,model8,0.006727560608602254,50,beta = 0.5
441,0.5,50,model9,0.0060198737762108875,50,beta = 0.5
441,0.5,50,model10,0.0030732174598483404,50,beta = 0.5
442,0.5,50,model1,0.0013012011718248403,50,beta = 0.5
442,0.5,50,model2,0.2647455834217549,50,beta = 0.5
442,0.5,50,model3,1.2059921485793329e-4,50,beta = 0.5
442,0.5,50,model4,0.030421128757682995,50,beta = 0.5
442,0.5,50,model5,0.0017896764206819266,50,beta = 0.5
442,0.5,50,model6,0.0030837936787822366,50,beta = 0.5
442,0.5,50,model7,0.0021043162052308165,50,beta = 0.5
442,0.5,50,model8,0.0012511500429242708,50,beta = 0.5
442,0.5,50,model9,0.002777296517956615,50,beta = 0.5
442,0.5,50,model10,0.003766813172376574,50,beta = 0.5
443,0.5,50,model1,0.007440485416560651,50,beta = 0.5
443,0.5,50,model2,0.0027727578400376647,50,beta = 0.5
443,0.5,50,model3,0.015666889754628547,50,beta = 0.5
443,0.5,50,model4,4.393054525744202e-4,50,beta = 0.5
443,0.5,50,model5,0.08192039754366504,50,beta = 0.5
443,0.5,50,model6,0.014748941701766823,50,beta = 0.5
443,0.5,50,model7,0.0028006734989114252,50,beta = 0.5
443,0.5,50,model8,0.0031659047577620794,50,beta = 0.5
443,0.5,50,model9,0.013280678317980424,50,beta = 0.5
443,0.5,50,model10,0.004726537165553226,50,beta = 0.5
444,0.5,50,model1,0.0013889278219704232,50,beta = 0.5
444,0.5,50,model2,1.4674659883469042e-4,50,beta = 0.5
444,0.5,50,model3,0.025761429434145118,50,beta = 0.5
444,0.5,50,model4,0.011759920860583108,50,beta = 0.5
444,0.5,50,model5,0.014874004203835863,50,beta = 0.5
444,0.5,50,model6,0.0021429653841870443,50,beta = 0.5
444,0.5,50,model7,1.7739857406760367e-6,50,beta = 0.5
444,0.5,50,model8,0.014741008734518361,50,beta = 0.5
444,0.5,50,model9,0.05776334657008554,50,beta = 0.5
444,0.5,50,model10,0.1305345230804021,50,beta = 0.5
445,0.5,50,model1,0.03828641845218616,50,beta = 0.5
445,0.5,50,model2,0.004622387429054815,50,beta = 0.5
445,0.5,50,model3,3.1762828975085604e-4,50,beta = 0.5
445,0.5,50,model4,0.0023613857154630618,50,beta = 0.5
445,0.5,50,model5,1.366146532476355e-8,50,beta = 0.5
445,0.5,50,model6,9.486766996442845e-4,50,beta = 0.5
445,0.5,50,model7,0.019509085282799904,50,beta = 0.5
445,0.5,50,model8,0.010865890819051639,50,beta = 0.5
445,0.5,50,model9,0.002592245629813143,50,beta = 0.5
445,0.5,50,model10,9.849039015701175e-6,50,beta = 0.5
446,0.5,50,model1,0.016725617777695257,50,beta = 0.5
446,0.5,50,model2,8.187798222673541e-4,50,beta = 0.5
446,0.5,50,model3,2.957256072192334e-4,50,beta = 0.5
446,0.5,50,model4,0.030331390110156745,50,beta = 0.5
446,0.5,50,model5,0.03607995647777953,50,beta = 0.5
446,0.5,50,model6,0.002215687510489443,50,beta = 0.5
446,0.5,50,model7,2.0118290229016885e-5,50,beta = 0.5
446,0.5,50,model8,0.07704096040171544,50,beta = 0.5
446,0.5,50,model9,0.15839134841714558,50,beta = 0.5
446,0.5,50,model10,4.063391544167839e-4,50,beta = 0.5
447,0.5,50,model1,0.09043109504359857,50,beta = 0.5
447,0.5,50,model2,0.14662337877126172,50,beta = 0.5
447,0.5,50,model3,8.299200415995638e-6,50,beta = 0.5
447,0.5,50,model4,0.006483341631558565,50,beta = 0.5
447,0.5,50,model5,0.0015721770860726092,50,beta = 0.5
447,0.5,50,model6,0.13002343527647275,50,beta = 0.5
447,0.5,50,model7,0.015290939885303728,50,beta = 0.5
447,0.5,50,model8,0.14622449061886547,50,beta = 0.5
447,0.5,50,model9,0.021056624099000942,50,beta = 0.5
447,0.5,50,model10,3.3384903611041343e-4,50,beta = 0.5
448,0.5,50,model1,0.004106761969057606,50,beta = 0.5
448,0.5,50,model2,3.067163541723571e-4,50,beta = 0.5
448,0.5,50,model3,3.791163360232266e-9,50,beta = 0.5
448,0.5,50,model4,2.6043250186666164e-8,50,beta = 0.5
448,0.5,50,model5,6.35648703789224e-5,50,beta = 0.5
448,0.5,50,model6,0.011676342393924875,50,beta = 0.5
448,0.5,50,model7,9.350341798882738e-4,50,beta = 0.5
448,0.5,50,model8,0.0014988518505284396,50,beta = 0.5
448,0.5,50,model9,0.004441082441254301,50,beta = 0.5
448,0.5,50,model10,0.005262433663389411,50,beta = 0.5
449,0.5,50,model1,0.015766582957943753,50,beta = 0.5
449,0.5,50,model2,4.49329737162248e-4,50,beta = 0.5
449,0.5,50,model3,4.925138231326743e-4,50,beta = 0.5
449,0.5,50,model4,0.0668414935922567,50,beta = 0.5
449,0.5,50,model5,0.1295654326854479,50,beta = 0.5
449,0.5,50,model6,5.319582425491851e-4,50,beta = 0.5
449,0.5,50,model7,8.048652462068584e-5,50,beta = 0.5
449,0.5,50,model8,2.1940285508194526e-5,50,beta = 0.5
449,0.5,50,model9,1.4545970226183613e-5,50,beta = 0.5
449,0.5,50,model10,0.002243122262917223,50,beta = 0.5
450,0.5,50,model1,0.013377400826595356,50,beta = 0.5
450,0.5,50,model2,5.097819065951877e-5,50,beta = 0.5
450,0.5,50,model3,0.001870692058220048,50,beta = 0.5
450,0.5,50,model4,8.260137441626031e-4,50,beta = 0.5
450,0.5,50,model5,8.538981789658906e-4,50,beta = 0.5
450,0.5,50,model6,0.006907615357361466,50,beta = 0.5
450,0.5,50,model7,0.11487500428016549,50,beta = 0.5
450,0.5,50,model8,0.001297755728725538,50,beta = 0.5
450,0.5,50,model9,0.12268898980314694,50,beta = 0.5
450,0.5,50,model10,0.0020311306668022873,50,beta = 0.5
451,0.5,50,model1,1.280568043210761e-4,50,beta = 0.5
451,0.5,50,model2,4.075583584572527e-4,50,beta = 0.5
451,0.5,50,model3,2.0259093915447782e-4,50,beta = 0.5
451,0.5,50,model4,1.3654691245257091e-4,50,beta = 0.5
451,0.5,50,model5,1.507888953770261e-6,50,beta = 0.5
451,0.5,50,model6,0.003313078155584567,50,beta = 0.5
451,0.5,50,model7,1.8676479061658294e-6,50,beta = 0.5
451,0.5,50,model8,3.405935463778927e-6,50,beta = 0.5
451,0.5,50,model9,2.3088788855071493e-4,50,beta = 0.5
451,0.5,50,model10,2.4734070889660524e-4,50,beta = 0.5
452,0.5,50,model1,0.008105107075817995,50,beta = 0.5
452,0.5,50,model2,0.0829267395194819,50,beta = 0.5
452,0.5,50,model3,9.09381418069255e-5,50,beta = 0.5
452,0.5,50,model4,0.18713725728408273,50,beta = 0.5
452,0.5,50,model5,0.043060889781442464,50,beta = 0.5
452,0.5,50,model6,0.0010213399892094364,50,beta = 0.5
452,0.5,50,model7,0.006936175572857268,50,beta = 0.5
452,0.5,50,model8,0.008852197274839135,50,beta = 0.5
452,0.5,50,model9,5.36792572218646e-4,50,beta = 0.5
452,0.5,50,model10,1.504374714547157e-4,50,beta = 0.5
453,0.5,50,model1,2.6154423283937124e-5,50,beta = 0.5
453,0.5,50,model2,0.012165345368985284,50,beta = 0.5
453,0.5,50,model3,0.0010711404079066897,50,beta = 0.5
453,0.5,50,model4,0.002896033420701767,50,beta = 0.5
453,0.5,50,model5,5.534797829658429e-7,50,beta = 0.5
453,0.5,50,model6,0.46024476940548664,50,beta = 0.5
453,0.5,50,model7,0.0039418708923499276,50,beta = 0.5
453,0.5,50,model8,0.001997691625968864,50,beta = 0.5
453,0.5,50,model9,1.0144556649555153e-5,50,beta = 0.5
453,0.5,50,model10,0.032117465529999105,50,beta = 0.5
454,0.5,50,model1,0.17082019533234089,50,beta = 0.5
454,0.5,50,model2,0.006066050504179282,50,beta = 0.5
454,0.5,50,model3,0.0169569814907817,50,beta = 0.5
454,0.5,50,model4,0.06099192319780081,50,beta = 0.5
454,0.5,50,model5,0.0027755110798326392,50,beta = 0.5
454,0.5,50,model6,2.3509486076370422e-4,50,beta = 0.5
454,0.5,50,model7,1.3440014122516883e-4,50,beta = 0.5
454,0.5,50,model8,0.005706642802102046,50,beta = 0.5
454,0.5,50,model9,3.9981687823506805e-4,50,beta = 0.5
454,0.5,50,model10,1.961525740450085e-4,50,beta = 0.5
455,0.5,50,model1,0.0018109056625234862,50,beta = 0.5
455,0.5,50,model2,2.0358898241292826e-4,50,beta = 0.5
455,0.5,50,model3,5.934019364514441e-7,50,beta = 0.5
455,0.5,50,model4,2.0409379004384565e-6,50,beta = 0.5
455,0.5,50,model5,1.920528775286123e-4,50,beta = 0.5
455,0.5,50,model6,2.0140259926979998e-5,50,beta = 0.5
455,0.5,50,model7,0.009193550428395215,50,beta = 0.5
455,0.5,50,model8,1.6811805668189113e-8,50,beta = 0.5
455,0.5,50,model9,0.03457745529185335,50,beta = 0.5
455,0.5,50,model10,0.0024884599392369596,50,beta = 0.5
456,0.5,50,model1,4.64043430392867e-5,50,beta = 0.5
456,0.5,50,model2,7.335471779366351e-4,50,beta = 0.5
456,0.5,50,model3,0.001639029624577952,50,beta = 0.5
456,0.5,50,model4,0.002802652447264614,50,beta = 0.5
456,0.5,50,model5,1.0693560642991694e-4,50,beta = 0.5
456,0.5,50,model6,0.0024290556374988695,50,beta = 0.5
456,0.5,50,model7,0.18824449779983027,50,beta = 0.5
456,0.5,50,model8,3.397100287885838e-5,50,beta = 0.5
456,0.5,50,model9,0.0044369396138157075,50,beta = 0.5
456,0.5,50,model10,1.3152878051166797e-4,50,beta = 0.5
457,0.5,50,model1,0.05076245237631753,50,beta = 0.5
457,0.5,50,model2,0.0047183457830052775,50,beta = 0.5
457,0.5,50,model3,8.67596113110266e-5,50,beta = 0.5
457,0.5,50,model4,8.941858192680586e-4,50,beta = 0.5
457,0.5,50,model5,1.1907059205486342e-4,50,beta = 0.5
457,0.5,50,model6,0.07562652402800589,50,beta = 0.5
457,0.5,50,model7,0.03603040866357378,50,beta = 0.5
457,0.5,50,model8,0.002799510654984352,50,beta = 0.5
457,0.5,50,model9,2.6312067060348856e-5,50,beta = 0.5
457,0.5,50,model10,3.3539094333940475e-7,50,beta = 0.5
458,0.5,50,model1,9.138028027501694e-7,50,beta = 0.5
458,0.5,50,model2,0.0013884752466432858,50,beta = 0.5
458,0.5,50,model3,0.0030502468271075113,50,beta = 0.5
458,0.5,50,model4,0.0023474092263773153,50,beta = 0.5
458,0.5,50,model5,9.108616738837195e-5,50,beta = 0.5
458,0.5,50,model6,0.08433417570258231,50,beta = 0.5
458,0.5,50,model7,2.6050539201905346e-4,50,beta = 0.5
458,0.5,50,model8,0.009684708714340781,50,beta = 0.5
458,0.5,50,model9,7.233988313593136e-6,50,beta = 0.5
458,0.5,50,model10,0.004793476052225688,50,beta = 0.5
459,0.5,50,model1,0.11405595291902786,50,beta = 0.5
459,0.5,50,model2,9.236998896426014e-6,50,beta = 0.5
459,0.5,50,model3,4.599176184141206e-6,50,beta = 0.5
459,0.5,50,model4,1.274526909792807e-4,50,beta = 0.5
459,0.5,50,model5,0.10692392285576677,50,beta = 0.5
459,0.5,50,model6,0.0055567410285833506,50,beta = 0.5
459,0.5,50,model7,1.569539256133403e-7,50,beta = 0.5
459,0.5,50,model8,0.10670087961517825,50,beta = 0.5
459,0.5,50,model9,1.2005641228548625e-4,50,beta = 0.5
459,0.5,50,model10,5.004842486155467e-6,50,beta = 0.5
460,0.5,50,model1,0.015146033507082155,50,beta = 0.5
460,0.5,50,model2,0.18700102253253553,50,beta = 0.5
460,0.5,50,model3,1.8359568237239028e-4,50,beta = 0.5
460,0.5,50,model4,6.7700916525734764e-6,50,beta = 0.5
460,0.5,50,model5,2.4018098644857222e-5,50,beta = 0.5
460,0.5,50,model6,8.282099503883004e-6,50,beta = 0.5
460,0.5,50,model7,9.968335964108408e-8,50,beta = 0.5
460,0.5,50,model8,0.0015319434717632565,50,beta = 0.5
460,0.5,50,model9,5.352215606107951e-4,50,beta = 0.5
460,0.5,50,model10,1.2263683561322886e-4,50,beta = 0.5
461,0.5,50,model1,0.012670656146165433,50,beta = 0.5
461,0.5,50,model2,2.5790437254086422e-5,50,beta = 0.5
461,0.5,50,model3,5.060568486131487e-4,50,beta = 0.5
461,0.5,50,model4,0.0010816637658659463,50,beta = 0.5
461,0.5,50,model5,0.0025987428956516885,50,beta = 0.5
461,0.5,50,model6,9.581672803611179e-4,50,beta = 0.5
461,0.5,50,model7,1.79037344855251e-6,50,beta = 0.5
461,0.5,50,model8,4.3693611989355876e-5,50,beta = 0.5
461,0.5,50,model9,0.0013303110839896642,50,beta = 0.5
461,0.5,50,model10,0.003856561061667436,50,beta = 0.5
462,0.5,50,model1,0.018482994754154065,50,beta = 0.5
462,0.5,50,model2,0.004335319514123962,50,beta = 0.5
462,0.5,50,model3,6.225090368017605e-4,50,beta = 0.5
462,0.5,50,model4,1.5189154294984924e-6,50,beta = 0.5
462,0.5,50,model5,0.021796794253132704,50,beta = 0.5
462,0.5,50,model6,5.499036545613812e-4,50,beta = 0.5
462,0.5,50,model7,0.00598511291656757,50,beta = 0.5
462,0.5,50,model8,1.6144524146291106e-6,50,beta = 0.5
462,0.5,50,model9,6.607973077707972e-4,50,beta = 0.5
462,0.5,50,model10,3.460053952718313e-4,50,beta = 0.5
463,0.5,50,model1,0.0013564168732728967,50,beta = 0.5
463,0.5,50,model2,5.070162337544859e-4,50,beta = 0.5
463,0.5,50,model3,0.0015004993203571139,50,beta = 0.5
463,0.5,50,model4,0.06840124933598597,50,beta = 0.5
463,0.5,50,model5,2.77591336487158e-6,50,beta = 0.5
463,0.5,50,model6,0.006218822722938732,50,beta = 0.5
463,0.5,50,model7,2.451535272129925e-4,50,beta = 0.5
463,0.5,50,model8,2.888216521035444e-6,50,beta = 0.5
463,0.5,50,model9,2.7643961127944998e-9,50,beta = 0.5
463,0.5,50,model10,0.001758442616830681,50,beta = 0.5
464,0.5,50,model1,0.40874130161907696,50,beta = 0.5
464,0.5,50,model2,0.013902536598527039,50,beta = 0.5
464,0.5,50,model3,0.4812455072282239,50,beta = 0.5
464,0.5,50,model4,0.0244000376111585,50,beta = 0.5
464,0.5,50,model5,0.006656201715325743,50,beta = 0.5
464,0.5,50,model6,0.24541918886328867,50,beta = 0.5
464,0.5,50,model7,8.571050271841176e-4,50,beta = 0.5
464,0.5,50,model8,0.05487900735560503,50,beta = 0.5
464,0.5,50,model9,0.00723340082261393,50,beta = 0.5
464,0.5,50,model10,5.1106364459794574e-5,50,beta = 0.5
465,0.5,50,model1,0.00705511868222018,50,beta = 0.5
465,0.5,50,model2,0.0073158319384161894,50,beta = 0.5
465,0.5,50,model3,2.3610817764786326e-6,50,beta = 0.5
465,0.5,50,model4,0.01647865937366707,50,beta = 0.5
465,0.5,50,model5,2.5836840112686328e-5,50,beta = 0.5
465,0.5,50,model6,2.7106351508185986e-4,50,beta = 0.5
465,0.5,50,model7,6.151960498256357e-4,50,beta = 0.5
465,0.5,50,model8,0.00398256596213689,50,beta = 0.5
465,0.5,50,model9,0.07451559120255925,50,beta = 0.5
465,0.5,50,model10,0.02736563069905256,50,beta = 0.5
466,0.5,50,model1,0.0012127335177088883,50,beta = 0.5
466,0.5,50,model2,2.523920734694138e-4,50,beta = 0.5
466,0.5,50,model3,2.6236456665929e-7,50,beta = 0.5
466,0.5,50,model4,0.0011520570063223115,50,beta = 0.5
466,0.5,50,model5,1.5927159125871657e-6,50,beta = 0.5
466,0.5,50,model6,4.799342600830402e-5,50,beta = 0.5
466,0.5,50,model7,7.573356864282833e-6,50,beta = 0.5
466,0.5,50,model8,0.005544220642165815,50,beta = 0.5
466,0.5,50,model9,1.4407954419465364e-4,50,beta = 0.5
